id,tipo,lat,lon,privada,personas,fecha
28956,"Escuelas de educación secundaria técnica del sector público",19.3776546,-99.1096490,0,6,2010-07-01
28975,"Escuelas de educación secundaria técnica del sector público",19.4800926,-99.1151917,0,6,2010-07-01
28976,"Escuelas de educación secundaria técnica del sector público",19.3625017,-99.0671112,0,6,2010-07-01
28988,"Escuelas de educación secundaria general del sector privado",19.3778792,-99.1678898,1,6,2010-07-01
29001,"Escuelas del sector privado que combinan diversos niveles de educación",19.4647413,-99.0804555,1,6,2010-07-01
29002,"Escuelas del sector privado que combinan diversos niveles de educación",19.4798454,-99.1006753,1,6,2010-07-01
29003,"Escuelas de educación secundaria general del sector privado",19.4634357,-99.1555636,1,6,2010-07-01
29037,"Escuelas de educación superior del sector público",19.3565821,-99.1409340,0,6,2010-07-01
29109,"Escuelas de educación superior del sector público",19.4065063,-99.0983693,0,6,2010-07-01
29354,"Escuelas del sector privado que combinan diversos niveles de educación",19.3572017,-99.2647511,1,6,2010-07-01
29367,"Escuelas del sector público dedicadas a la enseñanza de oficios",19.3698895,-99.0093879,0,6,2010-07-01
29373,"Escuelas de educación superior del sector público",19.3197117,-99.1763063,0,7,2010-07-01
29375,"Escuelas de educación superior del sector público",19.3196962,-99.1763040,0,7,2010-07-01
29376,"Escuelas de educación superior del sector público",19.3239357,-99.1841406,0,7,2010-07-01
29377,"Escuelas de educación superior del sector público",19.3304966,-99.1840379,0,7,2010-07-01
29379,"Escuelas de educación superior del sector público",19.3307811,-99.1829836,0,7,2010-07-01
29382,"Escuelas de educación superior del sector público",19.3223702,-99.1862996,0,6,2010-07-01
29383,"Escuelas de educación superior del sector público",19.3351653,-99.1834648,0,6,2010-07-01
29386,"Escuelas de educación superior del sector público",19.3829657,-99.0369993,0,7,2010-07-01
29388,"Escuelas de educación superior del sector público",19.3307244,-99.1846912,0,7,2010-07-01
29389,"Escuelas de educación superior del sector privado",19.2968508,-99.1414062,1,7,2010-07-01
29390,"Escuelas de educación superior del sector público",19.3324540,-99.1893970,0,7,2010-07-01
29394,"Escuelas de educación superior del sector público",19.3351064,-99.1839992,0,7,2010-07-01
29398,"Escuelas de educación superior del sector público",19.3351042,-99.1840195,0,7,2010-07-01
29401,"Escuelas de educación superior del sector privado",19.2970985,-99.2148995,1,6,2010-07-01
29448,"Escuelas del sector privado que combinan diversos niveles de educación",19.2085869,-99.1265418,1,6,2010-07-01
29454,"Escuelas del sector privado de educación para necesidades especiales",19.3038418,-99.1835816,1,6,2010-07-01
29469,"Escuelas de educación superior del sector privado",19.3350098,-99.1772711,1,6,2010-07-01
29492,"Escuelas de idiomas del sector privado",19.3640183,-99.1925191,1,6,2010-07-01
29520,"Escuelas del sector privado que combinan diversos niveles de educación",19.3236459,-99.2374178,1,6,2010-07-01
29619,"Escuelas de idiomas del sector privado",19.3616094,-99.2778353,1,6,2010-07-01
29633,"Escuelas del sector privado que combinan diversos niveles de educación",19.3458307,-99.1725759,1,6,2010-07-01
29654,"Escuelas de educación superior del sector privado",19.3496893,-99.0723729,1,6,2010-07-01
29656,"Escuelas de educación superior del sector privado",19.4886539,-99.1162157,1,6,2010-07-01
29657,"Escuelas de educación superior del sector privado",19.3218813,-99.1375295,1,6,2010-07-01
29658,"Escuelas de educación superior del sector privado",19.3813676,-99.0162398,1,6,2010-07-01
29672,"Escuelas de educación media superior del sector público",19.2025492,-99.1491778,0,6,2010-07-01
29673,"Escuelas de educación media superior del sector público",19.2025492,-99.1491778,0,6,2010-07-01
29686,"Escuelas de educación superior del sector privado",19.2877778,-99.1358252,1,6,2010-07-01
29759,"Escuelas del sector privado que combinan diversos niveles de educación",19.3270219,-99.2039402,1,6,2010-07-01
29775,"Escuelas del sector privado que combinan diversos niveles de educación",19.3568959,-99.0828529,1,6,2010-07-01
29789,"Escuelas del sector privado que combinan diversos niveles de educación",19.3598543,-99.1986603,1,7,2010-07-01
29803,"Escuelas del sector privado que combinan diversos niveles de educación",19.2558636,-99.1256608,1,6,2010-07-01
29832,"Escuelas del sector privado que combinan diversos niveles de educación",19.3423996,-99.1458866,1,6,2010-07-01
29908,"Escuelas de educación superior del sector público",19.3225787,-99.1924779,0,6,2010-07-01
29917,"Escuelas de educación media superior del sector público",19.3044599,-99.1447046,0,6,2010-07-01
29924,"Escuelas de educación media superior del sector público",19.2837365,-99.0670524,0,6,2010-07-01
29941,"Escuelas de educación superior del sector privado",19.4258423,-99.1586268,1,6,2010-07-01
29956,"Escuelas del sector privado que combinan diversos niveles de educación",19.2927049,-99.1721029,1,6,2010-07-01
29959,"Escuelas de educación superior del sector público",19.3305324,-99.1818015,0,6,2010-07-01
29967,"Escuelas de educación superior del sector público",19.3269988,-99.1810748,0,6,2010-07-01
29969,"Escuelas de educación superior del sector público",19.3172341,-99.1831020,0,6,2010-07-01
29971,"Escuelas de educación superior del sector público",19.3099369,-99.1864783,0,7,2010-07-01
29974,"Escuelas de educación superior del sector público",19.3236573,-99.1808008,0,6,2010-07-01
29975,"Escuelas de educación superior del sector público",19.3168679,-99.1806716,0,7,2010-07-01
29976,"Escuelas de educación superior del sector público",19.3160336,-99.1861346,0,6,2010-07-01
29982,"Escuelas de educación superior del sector público",19.3258686,-99.1809116,0,6,2010-07-01
29993,"Escuelas del sector privado que combinan diversos niveles de educación",19.4594328,-99.2110949,1,6,2010-07-01
29994,"Escuelas del sector privado que combinan diversos niveles de educación",19.3506124,-99.1194267,1,6,2010-07-01
30004,"Escuelas del sector privado que combinan diversos niveles de educación",19.3035030,-99.1769500,1,6,2010-07-01
30026,"Escuelas del sector privado que combinan diversos niveles de educación",19.3383909,-99.2204605,1,6,2010-07-01
30077,"Escuelas del sector privado que combinan diversos niveles de educación",19.2978791,-99.1117506,1,6,2010-07-01
30102,"Escuelas de educación secundaria general del sector privado",19.3515383,-99.1611147,1,6,2010-07-01
30144,"Escuelas de educación media superior del sector privado",19.3416675,-99.1974374,1,6,2010-07-01
30162,"Escuelas de educación superior del sector privado",19.4931841,-99.1446936,1,6,2010-07-01
30170,"Escuelas del sector privado que combinan diversos niveles de educación",19.3987348,-99.2390781,1,6,2010-07-01
30175,"Escuelas de educación secundaria general del sector privado",19.3676788,-99.1665428,1,6,2010-07-01
30176,"Escuelas del sector privado que combinan diversos niveles de educación",19.4759078,-99.1208979,1,6,2010-07-01
30177,"Escuelas del sector privado que combinan diversos niveles de educación",19.3598204,-99.1761973,1,6,2010-07-01
30185,"Escuelas del sector privado que combinan diversos niveles de educación",19.4582040,-99.1858066,1,6,2010-07-01
30191,"Escuelas de educación superior del sector privado",19.3844962,-99.2497416,1,6,2010-07-01
30194,"Escuelas de educación superior del sector público",19.2866000,-99.1655063,0,7,2010-07-01
30287,"Escuelas del sector privado que combinan diversos niveles de educación",19.3602523,-99.1103773,1,6,2010-07-01
30309,"Escuelas del sector privado que combinan diversos niveles de educación",19.3636211,-99.1675326,1,6,2010-07-01
30320,"Escuelas de educación superior del sector público",19.3338973,-99.2544335,0,7,2010-07-01
30321,"Escuelas del sector privado que combinan diversos niveles de educación",19.3828191,-99.1552855,1,6,2010-07-01
30322,"Escuelas de educación superior del sector privado",19.3441367,-99.1996462,1,7,2010-07-01
30323,"Escuelas de educación superior del sector privado",19.3110454,-99.2230404,1,6,2010-07-01
30347,"Escuelas de educación superior del sector privado",19.2948500,-99.1574724,1,7,2010-07-01
30359,"Escuelas de educación media superior del sector privado",19.4702492,-99.1244227,1,6,2010-07-01
30361,"Escuelas de educación superior del sector privado",19.3579298,-99.2604025,1,7,2010-07-01
30415,"Escuelas para la capacitación de ejecutivos del sector privado",19.4116913,-99.1839989,1,6,2010-07-01
30455,"Escuelas de educación preescolar del sector público",19.3300880,-99.1882845,0,6,2010-07-01
32206,"Escuelas del sector privado que combinan diversos niveles de educación",19.2606961,-99.1723441,1,6,2010-07-01
32207,"Escuelas del sector privado que combinan diversos niveles de educación",19.2731837,-99.1704442,1,6,2010-07-01
32280,"Escuelas del sector privado que combinan diversos niveles de educación",19.3471453,-99.0526365,1,6,2010-07-01
32284,"Escuelas del sector privado que combinan diversos niveles de educación",19.4363083,-99.2057460,1,7,2010-07-01
32294,"Escuelas del sector privado que combinan diversos niveles de educación",19.3096617,-99.2111481,1,6,2010-07-01
32464,"Escuelas del sector privado que combinan diversos niveles de educación",19.3640192,-99.2996531,1,6,2010-07-01
32471,"Escuelas del sector privado que combinan diversos niveles de educación",19.4666141,-99.1593800,1,7,2010-07-01
32574,"Escuelas de educación media superior del sector público",19.3800798,-99.1650455,0,6,2010-07-01
32577,"Escuelas de educación media superior del sector público",19.3253321,-99.1087896,0,6,2010-07-01
32579,"Escuelas de educación media superior del sector público",19.3843443,-99.1001879,0,7,2010-07-01
32580,"Escuelas de educación superior del sector privado",19.3090863,-99.0694918,1,6,2010-07-01
32581,"Escuelas de educación media superior del sector público",19.2723770,-99.1218341,0,7,2010-07-01
32680,"Escuelas de educación media superior del sector público",19.2674081,-99.2265655,0,6,2010-07-01
32681,"Escuelas de educación media superior del sector público",19.2674057,-99.2265674,0,6,2010-07-01
32693,"Escuelas de educación media superior del sector público",19.4955438,-99.1763664,0,6,2010-07-01
32695,"Escuelas de educación media superior del sector público",19.5569946,-99.1409134,0,6,2010-07-01
32944,"Escuelas del sector privado que combinan diversos niveles de educación",19.4335896,-99.1672246,1,6,2010-07-01
32972,"Escuelas de educación superior del sector privado",19.4370098,-99.2099879,1,6,2010-07-01
33055,"Escuelas del sector privado que combinan diversos niveles de educación",19.3565140,-99.1834381,1,6,2010-07-01
33106,"Escuelas de educación superior del sector público",19.4068576,-99.1099954,0,6,2010-07-01
33234,"Escuelas de educación secundaria general del sector privado",19.4128743,-99.1061899,1,6,2010-07-01
33246,"Escuelas de educación secundaria técnica del sector público",19.1830107,-99.0712411,0,6,2010-07-01
33325,"Escuelas para la capacitación de ejecutivos del sector privado",19.4641160,-99.1865770,1,7,2010-07-01
33489,"Escuelas de educación superior del sector privado",19.4702970,-99.1874746,1,6,2010-07-01
33540,"Escuelas del sector privado que combinan diversos niveles de educación",19.3995333,-99.2045176,1,7,2010-07-01
33541,"Escuelas de idiomas del sector privado",19.4352045,-99.1636881,1,6,2010-07-01
33546,"Escuelas del sector privado que combinan diversos niveles de educación",19.3599172,-99.1874971,1,6,2010-07-01
33588,"Escuelas de educación superior del sector privado",19.5065441,-99.1312001,1,7,2010-07-01
33658,"Escuelas de educación superior del sector privado",19.2811283,-99.1721425,1,7,2010-07-01
33667,"Escuelas de educación superior del sector privado",19.3600162,-99.1772148,1,6,2010-07-01
33837,"Escuelas de educación superior del sector privado",19.3325310,-99.2431423,1,7,2010-07-01
33838,"Escuelas de educación superior del sector público",19.4239819,-99.1382171,0,6,2010-07-01
33843,"Escuelas de educación superior del sector público",19.5569865,-99.1409196,0,7,2010-07-01
33863,"Escuelas de educación superior del sector privado",19.4228548,-99.1537987,1,6,2010-07-01
33868,"Escuelas de educación superior del sector público",19.3742649,-99.1717435,0,6,2010-07-01
33871,"Escuelas de educación superior del sector privado",19.3189209,-99.0777457,1,7,2010-07-01
33874,"Escuelas de educación superior del sector privado",19.4218749,-99.1663380,1,6,2010-07-01
33875,"Escuelas de educación superior del sector privado",19.4131842,-99.1644416,1,6,2010-07-01
33879,"Escuelas de educación superior del sector privado",19.4193235,-99.1481276,1,6,2010-07-01
33882,"Escuelas de educación superior del sector privado",19.3958857,-99.1650622,1,7,2010-07-01
33884,"Escuelas de educación superior del sector privado",19.4269028,-99.1367908,1,7,2010-07-01
33888,"Escuelas de educación superior del sector privado",19.4079265,-99.1690872,1,6,2010-07-01
33891,"Escuelas de educación superior del sector privado",19.4918806,-99.1235329,1,6,2010-07-01
33893,"Escuelas de educación superior del sector privado",19.4229619,-99.1584501,1,6,2010-07-01
33894,"Escuelas de educación superior del sector privado",19.4365807,-99.1583160,1,7,2010-07-01
33902,"Escuelas de educación superior del sector privado",19.3976374,-99.2582063,1,6,2010-07-01
33904,"Escuelas de educación superior del sector privado",19.3687470,-99.2629615,1,7,2010-07-01
33912,"Escuelas de educación superior del sector privado",19.5019849,-99.1176414,1,6,2010-07-01
33918,"Escuelas de educación superior del sector privado",19.3987250,-99.1369683,1,6,2010-07-01
33920,"Escuelas de educación superior del sector privado",19.3937242,-99.1382956,1,6,2010-07-01
33929,"Escuelas de educación superior del sector privado",19.4079064,-99.1821808,1,6,2010-07-01
33955,"Escuelas de educación superior del sector privado",19.4067510,-99.1799084,1,6,2010-07-01
33957,"Escuelas de educación superior del sector privado",19.4075718,-99.1803378,1,6,2010-07-01
33972,"Escuelas de educación superior del sector privado",19.4085620,-99.1806689,1,7,2010-07-01
33975,"Escuelas de educación superior del sector privado",19.4095785,-99.1816581,1,6,2010-07-01
33978,"Escuelas de educación superior del sector privado",19.4166388,-99.1635442,1,6,2010-07-01
33979,"Escuelas de educación superior del sector privado",19.3349727,-99.1553265,1,7,2010-07-01
33980,"Escuelas de educación superior del sector privado",19.3732331,-99.1675663,1,7,2010-07-01
33984,"Escuelas de educación superior del sector privado",19.2820052,-99.0641895,1,6,2010-07-01
33986,"Escuelas de educación superior del sector privado",19.4295605,-99.1945843,1,7,2010-07-01
33988,"Escuelas de educación superior del sector privado",19.3878334,-99.1729837,1,6,2010-07-01
33989,"Escuelas de educación superior del sector privado",19.3180810,-99.2117428,1,6,2010-07-01
33997,"Escuelas de educación superior del sector privado",19.3729677,-99.1841558,1,7,2010-07-01
34004,"Escuelas de educación superior del sector privado",19.3728146,-99.1824753,1,6,2010-07-01
34006,"Escuelas de educación superior del sector público",19.3013294,-99.2089970,0,7,2010-07-01
34012,"Escuelas de educación superior del sector privado",19.2877708,-99.1672330,1,6,2010-07-01
34014,"Escuelas de educación superior del sector privado",19.4461798,-99.1771432,1,6,2010-07-01
34015,"Escuelas de educación superior del sector privado",19.3712903,-99.1855049,1,6,2010-07-01
34018,"Escuelas de educación superior del sector privado",19.4000657,-99.1699656,1,6,2010-07-01
34020,"Escuelas de educación superior del sector privado",19.3130270,-99.1400551,1,7,2010-07-01
34021,"Escuelas de educación superior del sector privado",19.4592932,-99.1744860,1,7,2010-07-01
34022,"Escuelas de educación superior del sector privado",19.3572087,-99.1177973,1,7,2010-07-01
34101,"Escuelas de educación superior del sector privado",19.3568042,-99.2660229,1,7,2010-07-01
23011,"Escuelas de educación media superior del sector público",19.4534508,-99.1661626,0,7,2011-03-01
26196,"Escuelas de educación técnica superior del sector público",19.3206281,-99.1138878,0,6,2011-03-01
26612,"Escuelas de educación superior del sector público",19.4329653,-99.2237888,0,6,2011-03-01
25386,"Escuelas del sector privado que combinan diversos niveles de educación",19.4467001,-99.1776545,1,6,2012-06-01
29381,"Escuelas de educación superior del sector público",19.3368584,-99.1886181,0,6,2012-06-01
24907,"Escuelas del sector privado que combinan diversos niveles de educación",19.4918687,-99.1235429,1,6,2013-07-01
22507,"Escuelas de educación superior del sector público",19.4330601,-99.1288590,0,6,2014-12-01
23013,"Escuelas de educación media superior del sector público",19.4517417,-99.2137088,0,7,2014-12-01
23014,"Escuelas de educación media superior del sector público",19.3986194,-99.2147582,0,7,2014-12-01
23273,"Escuelas de educación superior del sector público",19.4503156,-99.1381940,0,6,2014-12-01
23704,"Escuelas de educación media superior del sector público",19.4659921,-99.0909541,0,7,2014-12-01
23707,"Escuelas de educación media superior del sector público",19.4628641,-99.1519722,0,7,2014-12-01
23708,"Escuelas de educación media superior del sector público",19.3405283,-99.1297155,0,7,2014-12-01
23715,"Escuelas de educación media superior del sector público",19.3447662,-99.0267498,0,7,2014-12-01
23717,"Escuelas de educación media superior del sector público",19.4538388,-99.1749158,0,7,2014-12-01
23720,"Escuelas de educación media superior del sector público",19.3594174,-99.1744324,0,6,2014-12-01
23753,"Escuelas de educación media superior del sector público",19.4387656,-99.1410160,0,6,2014-12-01
23983,"Escuelas del sector privado que combinan diversos niveles de educación",19.3783026,-99.1854475,1,6,2014-12-01
24292,"Escuelas de educación media superior del sector público",19.3843893,-99.1221990,0,6,2014-12-01
24553,"Escuelas de educación superior del sector público",19.2937502,-99.2271189,0,6,2014-12-01
24646,"Escuelas del sector privado que combinan diversos niveles de educación",19.2649009,-99.1212513,1,6,2014-12-01
24770,"Escuelas del sector privado que combinan diversos niveles de educación",19.3324813,-99.2561475,1,7,2014-12-01
24840,"Escuelas de educación media superior del sector público",19.3646879,-99.2842882,0,6,2014-12-01
24849,"Escuelas de educación media superior del sector público",19.2615507,-99.1254685,0,6,2014-12-01
24850,"Escuelas de educación media superior del sector público",19.2615492,-99.1254684,0,6,2014-12-01
24857,"Escuelas de educación media superior del sector público",19.3585817,-99.0554740,0,7,2014-12-01
25295,"Escuelas de educación media superior del sector público",19.3725525,-99.0062993,0,6,2014-12-01
25562,"Escuelas de educación media superior del sector público",19.5307665,-99.1437274,0,6,2014-12-01
25578,"Escuelas de educación media superior del sector público",19.3511236,-99.2843185,0,6,2014-12-01
25848,"Escuelas de educación media superior del sector público",19.3902606,-99.1679088,0,7,2014-12-01
25851,"Escuelas de educación superior del sector público",19.3067408,-99.1826072,0,6,2014-12-01
25858,"Escuelas de educación superior del sector público",19.2999864,-99.1027082,0,7,2014-12-01
25859,"Escuelas de educación superior del sector público",19.2999864,-99.1027082,0,7,2014-12-01
26173,"Escuelas de educación superior del sector público",19.2957119,-99.1760080,0,6,2014-12-01
26611,"Escuelas de educación técnica superior del sector público",19.4390738,-99.2169832,0,6,2014-12-01
26613,"Escuelas de educación superior del sector público",19.4341589,-99.2140665,0,7,2014-12-01
26614,"Escuelas de educación superior del sector público",19.4345013,-99.2165277,0,6,2014-12-01
26647,"Escuelas de educación superior del sector público",19.3547743,-99.1535819,0,7,2014-12-01
26653,"Escuelas de educación superior del sector público",19.3611542,-99.1872607,0,6,2014-12-01
26655,"Escuelas de educación media superior del sector público",19.3522383,-99.1568987,0,6,2014-12-01
26657,"Escuelas de educación media superior del sector público",19.4834945,-99.1278709,0,7,2014-12-01
28473,"Escuelas de educación secundaria general del sector público",19.4423557,-99.1615027,0,6,2014-12-01
29042,"Escuelas de educación superior del sector público",19.4523565,-99.1672610,0,7,2014-12-01
29372,"Escuelas de educación superior del sector público",19.3229860,-99.1801873,0,7,2014-12-01
29387,"Escuelas de educación superior del sector público",19.3347786,-99.1869351,0,7,2014-12-01
29392,"Escuelas de educación superior del sector público",19.3304482,-99.1766360,0,7,2014-12-01
29397,"Escuelas de educación superior del sector público",19.3347177,-99.1893809,0,6,2014-12-01
29948,"Escuelas de educación superior del sector público",19.3248648,-99.1756605,0,7,2014-12-01
29953,"Escuelas de educación superior del sector público",19.3289573,-99.1756382,0,7,2014-12-01
29954,"Escuelas de educación superior del sector público",19.3289469,-99.1756395,0,6,2014-12-01
29955,"Escuelas de educación superior del sector público",19.3266348,-99.1754643,0,6,2014-12-01
29970,"Escuelas de educación superior del sector público",19.3189683,-99.1940681,0,6,2014-12-01
29981,"Escuelas de educación superior del sector público",19.3248671,-99.1756579,0,6,2014-12-01
30277,"Escuelas del sector privado que combinan diversos niveles de educación",19.3174427,-99.2184623,1,6,2014-12-01
32229,"Escuelas de educación superior del sector público",19.3227436,-99.1923913,0,6,2014-12-01
32566,"Escuelas del sector privado que combinan diversos niveles de educación",19.3594929,-99.2651633,1,6,2014-12-01
32575,"Escuelas de educación media superior del sector público",19.3524326,-99.1568427,0,7,2014-12-01
32686,"Escuelas de educación media superior del sector público",19.3616942,-99.2860757,0,6,2014-12-01
32968,"Escuelas de educación superior del sector público",19.2865839,-99.1377384,0,7,2014-12-01
33582,"Escuelas de educación superior del sector público",19.3237302,-99.1748719,0,6,2014-12-01
33844,"Escuelas de educación superior del sector público",19.3141553,-99.0590478,0,7,2014-12-01
33852,"Escuelas de educación superior del sector público",19.3609001,-99.0713322,0,7,2014-12-01
33909,"Escuelas de educación superior del sector privado",19.4024982,-99.1368749,1,6,2014-12-01
33940,"Escuelas de educación superior del sector privado",19.4078126,-99.1803590,1,7,2014-12-01
33941,"Escuelas de educación superior del sector privado",19.4085627,-99.1819350,1,6,2014-12-01
33967,"Escuelas de educación superior del sector privado",19.4067280,-99.1805295,1,6,2014-12-01
34002,"Escuelas de educación superior del sector privado",19.3730447,-99.1841230,1,6,2014-12-01
34074,"Escuelas de educación superior del sector privado",19.4264197,-99.1615672,1,6,2014-12-01
23705,"Escuelas de educación media superior del sector público",19.4546312,-99.0810796,0,7,2016-01-01
23757,"Escuelas de educación media superior del sector público",19.4553730,-99.0608404,0,7,2016-01-01
24969,"Escuelas de educación media superior del sector privado",19.4991218,-99.1142340,1,6,2016-01-01
32694,"Escuelas de educación media superior del sector público",19.4187171,-99.1272243,0,7,2016-01-01
33680,"Escuelas de educación superior del sector público",19.5027240,-99.1836213,0,7,2016-01-01
30349,"Escuelas de educación superior del sector público",19.2796560,-99.0573512,0,6,2016-10-01
33948,"Escuelas de educación superior del sector privado",19.4077463,-99.1803813,1,6,2016-10-01
33950,"Escuelas de educación superior del sector privado",19.4069622,-99.1813501,1,6,2016-10-01
33961,"Escuelas de educación superior del sector privado",19.2996470,-99.1968058,1,6,2016-10-01
33962,"Escuelas de educación superior del sector privado",19.2924883,-99.1728270,1,6,2016-10-01
23178,"Servicios de apoyo a la educación",19.3498682,-99.1880930,0,7,2019-04-01
25004,"Escuelas de educación primaria del sector privado",19.2948736,-99.1589685,1,6,2019-04-01
30163,"Escuelas de educación superior del sector privado",19.4931749,-99.1446533,1,6,2019-04-01
32899,"Escuelas de educación superior del sector privado",19.4141313,-99.1802870,1,7,2019-04-01
33910,"Escuelas de educación superior del sector privado",19.4323627,-99.1442824,1,6,2019-04-01
23774,"Escuelas de educación media superior del sector público",19.3504638,-99.1565907,0,6,2019-11-01
24306,"Escuelas del sector privado que combinan diversos niveles de educación",19.4019183,-99.1887742,1,6,2019-11-01
24836,"Escuelas de educación media superior del sector público",19.4238277,-99.1363746,0,6,2019-11-01
24841,"Escuelas de educación media superior del sector público",19.2009636,-99.0298767,0,6,2019-11-01
24844,"Escuelas de educación media superior del sector público",19.3240580,-99.1202209,0,6,2019-11-01
24852,"Escuelas de educación media superior del sector público",19.3101792,-99.2447829,0,6,2019-11-01
25384,"Escuelas del sector privado que combinan diversos niveles de educación",19.2930618,-99.1149035,1,6,2019-11-01
25556,"Escuelas de educación media superior del sector público",19.3599858,-99.2169475,0,6,2019-11-01
25612,"Escuelas de educación superior del sector público",19.3141414,-99.1817895,0,6,2019-11-01
25843,"Escuelas de educación superior del sector público",19.3113521,-99.1860821,0,6,2019-11-01
25844,"Escuelas de educación superior del sector público",19.3115249,-99.1820610,0,7,2019-11-01
25974,"Escuelas de educación superior del sector público",19.3740780,-99.1709179,0,6,2019-11-01
26008,"Escuelas de educación superior del sector privado",19.4257630,-99.1584497,1,7,2019-11-01
26373,"Escuelas de arte del sector público",19.3031177,-99.1784300,0,6,2019-11-01
26615,"Escuelas de educación técnica superior del sector público",19.4346220,-99.2162461,0,6,2019-11-01
26656,"Escuelas de educación media superior del sector público",19.4034289,-99.1957017,0,7,2019-11-01
26913,"Escuelas del sector privado que combinan diversos niveles de educación",19.3497587,-99.1841340,1,6,2019-11-01
28857,"Escuelas de educación secundaria técnica del sector público",19.2764596,-99.0076992,0,6,2019-11-01
29972,"Escuelas de educación superior del sector público",19.3762872,-99.1852596,0,6,2019-11-01
30281,"Escuelas de educación superior del sector público",19.4283222,-99.1472175,0,6,2019-11-01
30348,"Escuelas de educación superior del sector público",19.2933231,-98.9980486,0,6,2019-11-01
33143,"Escuelas de educación secundaria general del sector privado",19.3497587,-99.1841340,1,6,2019-11-01
33826,"Escuelas de educación superior del sector privado",19.3346621,-99.1996620,1,7,2019-11-01
33890,"Escuelas de educación superior del sector privado",19.2884297,-99.1397451,1,6,2019-11-01
33913,"Escuelas de educación superior del sector privado",19.3413795,-99.1909520,1,6,2019-11-01
23706,"Escuelas de educación media superior del sector público",19.4534510,-99.1661626,0,7,2020-04-01
23710,"Escuelas de educación media superior del sector público",19.2211159,-98.9957089,0,6,2020-04-01
23711,"Escuelas de educación media superior del sector público",19.4516840,-99.2136313,0,7,2020-04-01
23712,"Escuelas de educación media superior del sector público",19.3983524,-99.2154670,0,7,2020-04-01
23713,"Escuelas de educación media superior del sector público",19.3398279,-99.1306774,0,7,2020-04-01
23714,"Escuelas de educación media superior del sector público",19.4679557,-99.1591880,0,7,2020-04-01
23756,"Escuelas de educación media superior del sector público",19.4552162,-99.0607745,0,7,2020-04-01
23830,"Escuelas de educación superior del sector público",19.5048717,-99.1433502,0,6,2020-04-01
24147,"Escuelas de educación superior del sector público",19.4526099,-99.1690017,0,7,2020-04-01
25820,"Escuelas de educación superior del sector público",19.4992400,-99.1324793,0,6,2020-04-01
25821,"Escuelas de educación superior del sector público",19.4992400,-99.1324793,0,6,2020-04-01
25822,"Escuelas de educación superior del sector público",19.5089337,-99.1405386,0,7,2020-04-01
25823,"Escuelas de educación superior del sector público",19.5049845,-99.1420534,0,6,2020-04-01
25825,"Escuelas de educación superior del sector público",19.5002288,-99.1396631,0,7,2020-04-01
25826,"Escuelas de educación superior del sector público",19.4953436,-99.1365594,0,6,2020-04-01
25835,"Escuelas de educación superior del sector público",19.4283016,-99.1472217,0,6,2020-04-01
25837,"Escuelas de educación superior del sector público",19.5089414,-99.1405189,0,6,2020-04-01
25838,"Escuelas de educación superior del sector público",19.5089414,-99.1405189,0,7,2020-04-01
26634,"Escuelas de educación superior del sector público",19.5109692,-99.1331531,0,6,2020-04-01
26637,"Escuelas de educación superior del sector público",19.5043061,-99.1479463,0,7,2020-04-01
26646,"Escuelas de educación superior del sector público",19.5114746,-99.1390686,0,7,2020-04-01
29000,"Escuelas de educación secundaria general del sector privado",19.4623910,-99.1473310,1,6,2020-04-01
29015,"Escuelas de educación superior del sector público",19.4526099,-99.1690017,0,7,2020-04-01
29016,"Escuelas de educación superior del sector público",19.2843108,-99.1515602,0,7,2020-04-01
29018,"Escuelas de educación superior del sector público",19.5048717,-99.1433502,0,7,2020-04-01
29020,"Escuelas de educación superior del sector público",19.4547774,-99.1698492,0,7,2020-04-01
29021,"Escuelas de educación superior del sector público",19.5043061,-99.1479463,0,6,2020-04-01
29022,"Escuelas de educación superior del sector público",19.4992400,-99.1324793,0,7,2020-04-01
29025,"Escuelas de educación superior del sector público",19.5079518,-99.1311031,0,7,2020-04-01
29026,"Escuelas de educación superior del sector público",19.3283532,-99.1108575,0,7,2020-04-01
29027,"Escuelas de educación superior del sector público",19.5086246,-99.1317996,0,7,2020-04-01
29028,"Escuelas de educación superior del sector público",19.4953436,-99.1365594,0,7,2020-04-01
29029,"Escuelas de educación superior del sector público",19.4992400,-99.1324793,0,7,2020-04-01
29030,"Escuelas de educación superior del sector público",19.4992400,-99.1324793,0,6,2020-04-01
29031,"Escuelas de educación superior del sector público",19.5086246,-99.1317996,0,7,2020-04-01
29032,"Escuelas de educación superior del sector público",19.5040105,-99.1365165,0,7,2020-04-01
29036,"Escuelas de educación superior del sector público",19.4516134,-99.1686619,0,7,2020-04-01
29041,"Escuelas de educación superior del sector público",19.5130364,-99.1413373,0,7,2020-04-01
33105,"Escuelas de educación superior del sector público",19.5003612,-99.1401243,0,6,2020-04-01
33819,"Escuelas de educación superior del sector público",19.5121204,-99.1244143,0,7,2020-04-01
33820,"Escuelas de educación superior del sector público",19.3953695,-99.0923658,0,7,2020-04-01
33821,"Escuelas de educación superior del sector público",19.5086460,-99.1272488,0,7,2020-04-01
22709,"Escuelas de educación superior del sector público",19.3616055,-99.1705519,0,7,2020-11-01
24316,"Escuelas de educación superior del sector público",19.3749809,-99.2628936,0,7,2020-11-01
26007,"Escuelas de educación superior del sector privado",19.4268322,-99.1585239,1,7,2020-11-01
30334,"Escuelas de educación superior del sector público",19.3795183,-99.0528263,0,6,2020-11-01
